interaction_id,ad_id,customer_id,event_type,event_time,device_type,location
4e4bb8e9-604f-4783-a216-cfbf17022f31,3bf5bf9f-e988-449f-b713-3ef6b1300403,,impression,2024-09-07 21:15:10,Tablet,"West Whitney, Liberia"
2523ef9b-11b0-4f51-9b23-4e33ef873ec1,80890557-49b2-4fc1-8a3e-0bbc17bb784c,35f0d7f2-b6f5-49a1-9912-8a8eeeab53f5,click,2023-09-09 00:50:01,Tablet,"New Timothy, Lebanon"
5386f701-4e4f-4394-b1c4-d4c084e6f0ae,9fdada11-0404-4739-9ce3-d1abe17bef81,5044e664-b9d8-4c2f-9626-5a7e3f81fccd,click,2023-12-01 19:37:25,Tablet,"Stephensstad, Reunion"
88ea07ec-342c-4d67-98b3-d462c0fdaa73,551df4bb-67cd-4365-a275-3a8054d7d09a,edf55f5f-f8ed-482e-bb5f-56d8e65de911,impression,2024-10-05 04:27:45,Desktop,"Lake Peter, Oman"
033654b9-08ad-4b07-92c6-0864f7b7321c,d0ffa2f0-af73-48c2-8a71-4338f13dcff4,fc60517a-73a1-4949-b141-84d2a6e344e8,click,2024-02-10 16:21:20,Desktop,"Lake Katrina, Anguilla"
a97e01c5-7db0-481e-a428-9e96cce527d4,b192851c-4863-449a-b1ce-93b1c2ffa2df,09420b96-3431-44af-b0b4-26591bbe013c,impression,2025-03-09 23:30:55,Desktop,"North Jonathanhaven, San Marino"
00e4af06-cf6d-4346-9021-c9c8f8615ad7,8522a871-c191-4af8-b383-a951312fbd5e,b1771123-4dc9-4ab6-bc10-dffd2ef06082,impression,2023-07-05 14:34:36,Mobile,"East Angelaport, Slovakia (Slovak Republic)"
a24a88fc-40b5-46ef-8cac-797f405fd096,4efc2c61-2eaa-4414-84e9-2cf641d9a0ce,10ffe876-7616-43b0-b9a1-1669910beb3d,click,2024-08-15 11:49:50,Tablet,"Paynechester, Bosnia and Herzegovina"
602f0ebb-93e5-4820-8364-f55d55342d0e,f0da5b37-3bdb-4d30-9be5-41908d53f7f7,a6b80bf4-1966-4ecc-98c6-836ce4446ed3,impression,2024-09-29 17:13:59,Desktop,"Rosemouth, Nauru"
f8913640-92bf-4c6c-a20a-7ac9d09f41ef,ea46d218-a693-407b-a111-4d097cb23380,fea5cfd1-6679-4ee6-a0f2-11a695a81710,click,2024-01-17 17:23:21,Mobile,"Rosemouth, Nauru"
8aa7ced7-b762-4455-a8a3-830691af688b,5645d1cf-0d32-4686-b20d-9b8ba9825794,794c8029-58fc-450a-a08c-ca1e2106404c,impression,2024-04-25 13:21:36,Desktop,"East Lisa, Moldova"
32beb82f-5945-4d58-bea3-f0c7d3f35100,57c4a082-26b2-43fc-b1c1-dc7037009193,8a141362-b29b-4539-badf-d8aae3e97b2b,impression,2023-06-18 14:13:40,Mobile,"Brooksland, Norfolk Island"
af3a8179-39c7-47fc-80ae-847d6ef805cd,695918d5-5ae6-4058-acc9-37ca1b71d79a,9c26a584-8170-4fa1-ac2d-4cbf857fbf13,click,2025-03-01 05:51:52,Desktop,"Thomasview, Nigeria"
3cf4af44-4d35-416f-8a8f-0e7560fbb154,3246b0b6-7eb0-4459-87ae-3eaaf08e2f31,7dfeb6b3-80bf-487d-a83e-5ad0039e1b7f,click,2024-08-17 04:21:39,Mobile,"West Robertland, Brazil"
ba134b75-af2d-4b1e-9d1b-ddd906773617,cee1e4e1-2193-450a-89e7-c2baa2237e25,90a2fcb7-9184-4f43-ad4f-38f2688875e1,impression,2024-03-18 20:53:07,Mobile,"East Lisa, Moldova"
0ca1e076-9e5d-48bb-992a-0a081e4eb17f,78171393-9a57-4271-a9bb-b52a72f53897,d4c3cade-c2be-44e8-8111-7138b2fe31a7,click,2024-11-04 19:42:46,Desktop,"New Timothy, Lebanon"
2f2dcc1d-27ba-4800-b513-2cb49d4bec6f,34df76f0-3313-4768-bce0-6c643ae19462,cf607deb-f461-4431-8afc-e05c88befdd8,impression,2023-09-07 20:09:03,Mobile,"Brooksland, Norfolk Island"
ece9bf4e-99b4-4d3e-9284-bc582887b29a,e3af5073-ea0f-4c86-81d7-27fdfd85e006,74327d5e-2543-4bc6-ba95-942a6e13fa88,impression,2023-07-31 09:00:08,Desktop,"Erikview, Bermuda"
bee60ed6-315c-42e0-b484-cc0086111bbe,5c5338df-455a-445b-8ea6-6fbb724656a6,ed6602a6-9c99-4895-8714-1cad18693609,impression,2023-05-11 09:44:27,Tablet,"North Jonathanhaven, San Marino"
9b73f45c-1526-46c4-91ca-ab18cb0059ea,f12d6551-a121-4532-9225-ac4fa1976f72,f9e9adbf-b2c4-439c-aa61-945a51e9fb0a,impression,2023-09-10 15:47:09,Mobile,"Lake Matthewville, Tokelau"
c6b6439b-88c1-41dc-a667-34c6993dca25,69803459-bbbd-4b81-a96e-ef0339d6f92c,7ebceefb-61fe-40a3-85e6-ef5d98df588e,impression,2023-05-03 09:06:25,Tablet,"West Michelleberg, Reunion"
fcd9f56e-3f88-4de2-9cdb-08883fbda285,25b1bdc4-3416-468c-98f8-a7c64bcaee17,a0aff870-d99d-45b9-aa30-978cb3d41099,impression,2024-10-23 17:11:04,Desktop,"West Bradleyville, Angola"
9d4d6c82-ed5e-4947-abd0-1c0f46e1424d,728bed9a-d1db-43fa-9563-fb4740df1388,4681a8a1-d889-4f65-bf6b-e65c75636b9c,impression,2024-07-17 05:34:50,Tablet,"New Dannyside, Swaziland"
c8eba657-60fe-4016-88f3-8e226c1e5c1a,4bb7954e-a26f-4504-a5ce-480830b9f877,8a8d952d-5bd5-4c52-aa54-e50f50e20074,impression,2023-10-15 21:57:42,Mobile,"West Michelleberg, Reunion"
d4eab059-a563-43da-94d2-885535dcbef7,0ac10d29-d319-4b66-aa6c-b5af2817b125,84617b8e-cd21-4505-8ff3-6e49b935482e,impression,2024-04-27 16:13:56,Mobile,"South Neil, Kyrgyz Republic"
bf403b4b-19f3-4552-98d6-c4a63e4ee1d2,89516bc8-062c-4297-9dbd-8edd19883e8b,1f453046-fe0f-4906-b1c7-56a69e993f39,impression,2024-02-09 15:25:43,Tablet,"West Michelleberg, Reunion"
ef48220c-0831-4824-8af7-e1f885d7700f,2d0f8863-f9fc-4c95-80ad-dfc02f5a92c3,714ae1be-f1df-4def-8817-2d7ea98d7bbd,impression,2023-06-01 14:32:39,Mobile,"Rodriguezfort, Northern Mariana Islands"
323fdb7a-02b0-4d88-a5dc-20630a187afc,fab58bb7-c748-4877-967f-e4aff584d4a1,e2867ba2-ecbc-432a-bbb9-97bfd414362e,impression,2024-12-19 10:00:21,Tablet,"Rodriguezfort, Northern Mariana Islands"
f499ae23-1ddd-48b7-9b97-486c0ef1c24b,00a9d756-16f1-4cf2-b0af-157c2fb24038,dc47a9b5-b471-4b36-89d1-af464264e52f,impression,2024-06-06 12:53:49,Desktop,"Port Monicaburgh, Haiti"
b27aed63-cdb8-4e04-b41f-452d05f9d677,be37472c-0596-4613-935c-33eeacd80054,df1675e1-c265-4517-b768-1e349e262d3e,impression,2024-08-25 10:15:51,Desktop,"Reidstad, Thailand"
9ff15c9e-7a59-45ba-b2d6-12c104467bee,b3446703-39ed-4131-9831-edc5361757d5,f6fdb1c1-a6b3-4ab8-bc5f-dbde79cbfd86,impression,2023-12-08 16:47:45,Mobile,"Hendersonfort, Norfolk Island"
d96ac3dd-ed86-4ad8-adb1-74ae069e762f,2b38f330-adec-439d-9e61-a6f5308bf8d7,,click,2024-05-05 19:03:51,Tablet,"East Lisa, Moldova"
1112ecc1-ff40-4078-a9f6-7340de1fcd23,0540595c-f0c5-4ed4-9309-9fc2498717c8,a6632440-d8fd-4ff5-be8a-b38cb4178498,impression,2024-06-01 09:38:25,Mobile,"Mccormickland, Kiribati"
c0b8c445-c1bb-4de4-acbc-49aa5792f57b,f1ac4e49-fc9f-4fc3-9714-eb365b037287,dc77899e-bec4-42c6-9e26-b8ee1b514497,impression,2025-01-20 15:49:45,Mobile,"Davidshire, Italy"
d3ce62c2-8b51-4323-8a76-f463e784663a,e5320fad-6cdb-42f7-9273-5646cd1da903,0986a4cc-7409-473c-9392-6d4f4c0ec10b,impression,2025-01-03 04:55:01,Mobile,"South Jennifermouth, Ghana"
78e248f4-d9ee-4c10-a92d-61b9c817b8d9,68d95fff-7c13-4658-859e-250e17898241,,impression,2024-03-27 15:58:16,Tablet,"New Garrett, France"
25f4a7e5-3fae-4193-a91b-2f70a0ad4bfd,799b2937-d67a-41b1-91ac-93267a3e3c3b,,impression,2023-04-26 10:20:08,Mobile,"Port Emily, South Georgia and the South Sandwich Islands"
7912bc1f-4ad5-4e41-9db8-f2b78efcc114,c71b541e-594c-4420-8310-41a23a4fcc78,26f6162c-6a1d-4cee-8540-f4c8b19f5399,impression,2023-05-12 10:48:08,Mobile,"South Michael, Croatia"
369f7268-262c-4c25-bd92-b267807a0a2e,8d95360d-87c8-4d26-b93d-8b67c4cae381,15f24d5c-0840-4677-9e93-2a056245de66,impression,2024-01-02 05:00:34,Desktop,"New Jessicastad, Japan"
72c4a6ee-a80b-4812-a9e8-48db0fcf2cb6,be37472c-0596-4613-935c-33eeacd80054,b639430b-9ad1-4f25-855d-eb802fe081c5,impression,2023-05-27 05:12:26,Tablet,"Matthewshire, Bulgaria"
0e2db429-a3d8-4c05-a66c-3ee41ed3a4fb,11cb78e7-4809-43aa-b6d5-f97706264b1b,,impression,2023-12-31 23:48:27,Mobile,"South Christina, Kenya"
b411ab75-4fe5-459a-81b4-eea228f6aec6,00cd2325-1b43-4cd0-bae7-7894c6fbf544,9ec43080-8e4e-4c12-803b-d2478d69710c,impression,2024-12-15 13:31:58,Desktop,"Reidstad, Thailand"
50c0d18c-8a9a-43dd-8843-a04e3269c38c,4e3578dc-1d10-4d4d-b338-c0660b6dcd91,5c0acdf4-f497-4e3e-9c34-10808fa116a1,impression,2024-10-24 16:54:51,Mobile,"North Randy, Gambia"
04fec0df-d1b9-4e3f-a245-3b087f07d348,77c7aa82-576c-4068-96cc-67178efcae0e,5d8d8b86-938c-4d92-ae12-3ef55c745ae7,click,2023-05-16 22:23:50,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
d297d529-6fac-4f3c-bb17-392b947b23a5,d84056cc-d050-450b-9a6a-5c970a645dc2,c51d7609-f189-464f-8f07-30c76d16dd74,impression,2024-02-22 15:29:27,Tablet,"West Nancy, Antigua and Barbuda"
fbb6a7c6-8bea-4460-89a6-1767d2262b83,f048a138-bbef-4b6a-9c98-796e5cf5faff,70f6690e-7810-462e-99f4-4b7505c50ddd,impression,2023-07-14 11:26:38,Desktop,"South Christina, Kenya"
43651928-5e6c-4977-b1f4-d18148e95fcf,8af0cccf-a684-4a1f-8310-3cab4b1dc264,cc64eb27-9070-48d4-9757-1779efdb6a35,impression,2023-09-25 02:14:37,Desktop,"Samanthashire, Belize"
930ba7a2-515d-408f-a962-ec102d205d84,f86a5652-b56a-4eb6-8846-f572eefa87ec,e7f2839c-50c4-470f-b519-ab9780b5ce03,click,2024-12-30 13:46:48,Tablet,"Reidstad, Thailand"
2e72154e-52dd-4224-8385-4db839a22157,80d7e629-9c24-4795-8b3b-8f099b5cb8e7,,impression,2024-09-02 12:55:22,Desktop,"East Dustin, Gibraltar"
477080ef-aff8-41b5-8d6a-957e7120f55f,d610d205-1b81-4c81-8d9f-24ead68ac25f,3bc2f4af-064a-4f18-a8e2-20a30b4b6b48,impression,2024-09-12 23:57:22,Desktop,"East Lisa, Moldova"
25ac5453-3e95-4d29-a59f-9d63af981dd8,15b9aa1e-8cd3-4c01-905e-102713792097,d911e8b4-fb3e-4169-9aa1-69c3d19169e9,impression,2024-05-23 23:56:00,Mobile,"Amyburgh, Serbia"
e06459b1-b977-4a5b-b188-eda3d20b0095,4dd0aac1-9f2d-4802-bd82-3353aac16d81,fa0f63d7-e6c0-4e82-8454-2ee995fbe7ab,impression,2024-04-03 16:55:10,Tablet,"Lake Peter, Oman"
730242c3-d480-4ac3-91c4-24dc2657a3a6,69803459-bbbd-4b81-a96e-ef0339d6f92c,1902cef3-87e9-4647-8b4c-e666d939f45b,impression,2025-04-12 20:49:13,Tablet,"East Dustin, Gibraltar"
84f025d6-3955-4cd6-81d8-d54c6956df69,5f02b1a2-22af-48e6-856f-ad0c7434165c,c6f5b0cc-c5cd-4b35-aa15-3ffbeeb8cc9d,click,2024-09-21 08:33:48,Mobile,"New Jessicastad, Japan"
49476164-c8e4-4139-8f55-4c61450387e2,4db6d471-4ff5-410d-8a52-83870f9e2055,e4b8729c-56a0-40c9-aa11-3a9da9b3fa1a,impression,2025-02-17 13:58:51,Mobile,"North Kaylastad, Chad"
d5207d70-0862-4a67-be9c-bc0a47703b4d,d8e0a912-f8d9-4477-8211-6794c3ebef62,78328c63-f595-44db-9bc3-8a50b4950f88,click,2025-02-20 17:34:42,Desktop,"Reidstad, Thailand"
a0680078-ecef-4c8e-ba2d-14dd59568d3e,12398664-d0bd-4947-9d15-084913944540,f74986f1-1a2c-4fbd-8e98-c5aba21a40a2,click,2024-06-03 10:30:21,Mobile,"Karenland, Montserrat"
2b7e4fed-6591-4efe-89d7-17ce34fbb597,a4725b4e-c114-4224-8a16-1817b2f0377d,,impression,2023-08-07 08:58:24,Desktop,"East Sydneychester, Uruguay"
a46e2118-26c5-4880-829b-820c036872f0,96baa4e3-8241-4334-b134-5728400de73d,7c529a56-35c7-4716-8f9d-3743400838d6,impression,2024-11-09 06:28:40,Tablet,"Anitamouth, Djibouti"
ebdf0779-88c4-4bc8-a54b-a59b5cadcb3b,1b746915-9003-45d2-bfef-9c0a46b32510,fa6773b0-b231-4380-8b63-4cf8e0bd9206,impression,2024-07-06 16:03:48,Mobile,"South Neil, Kyrgyz Republic"
89affb06-2b73-4a86-b6e3-82091f8c4c91,64d3bd4c-9d54-4477-9250-c28886dc9e29,09453825-1275-46f3-98c6-49a169b98d04,impression,2023-10-11 15:26:38,Mobile,"New Dannyside, Swaziland"
61b66773-18cf-49e2-98a2-87deea3b7f3f,a3890f2c-c0d3-4438-865d-56620149f666,86061d51-625a-4ad1-aaa5-f3e36c093387,impression,2025-04-01 00:05:34,Tablet,"West Robertland, Brazil"
127a4484-53a1-4145-9fff-e23a6310c558,344525f0-b4d8-4fb1-b2fc-494ae19120f6,,impression,2023-06-08 15:04:40,Desktop,"Aguilarside, Macedonia"
2106cb4f-6bf5-4b8c-8f01-73a0afeef79c,23b9f377-4544-4816-8a6c-aac2c71ef9bf,a8188a8c-9e3c-4381-9763-3bee1943e675,impression,2023-05-12 07:43:34,Tablet,"New Dannyside, Swaziland"
76a49c33-429f-4581-b2ff-d347372fd771,59e28db8-1dc8-4591-8a18-55b1831da767,3bd83172-5074-4f27-88cd-a63f02797404,impression,2024-11-04 22:14:22,Tablet,"Bakerland, Kazakhstan"
e6e57a10-0eb0-431c-a594-ea5aae6672ea,fb92864d-e3ae-4807-abee-90f85cf55424,ac7f67f8-c53c-40dc-ae26-fe1e8402b269,impression,2023-08-01 15:42:51,Mobile,"Anitamouth, Djibouti"
44a9085b-a0ea-40b3-b5fd-772e679a7623,6e3b523e-be77-4628-80a3-1ccb712c2e62,,click,2024-04-27 09:56:04,Tablet,"Lake Katrina, Anguilla"
a566e8b2-fcf4-4a94-8166-e6edaae4807f,c1bf5c3d-731d-46a0-87b1-de432f9b1255,e3a3d9af-de57-47af-b96d-984c7c380001,click,2024-09-02 12:34:47,Desktop,"Sotoburgh, Northern Mariana Islands"
a6f92ceb-9575-4d57-b8ea-e139f21bbe2d,a957d4ec-788e-4955-a618-c8ac5d6e4c00,9dac6511-dae0-4c99-b277-2826f7c1cb19,impression,2023-04-28 11:38:12,Mobile,"Lake Kristenmouth, Andorra"
b3debb65-44da-4af8-b870-7ec3782088be,cfb83476-7847-4fb2-84e1-c0834c197825,d92e5a23-fac1-471a-8296-430bd0254662,impression,2024-04-13 16:26:50,Mobile,"Sotoburgh, Northern Mariana Islands"
c209a71e-408a-484a-83fb-3a4893e67318,8f70242e-4a3f-4701-ad47-90c77517693c,19233a2f-96fd-43e8-a0e7-46bbf607d8aa,impression,2025-03-18 07:18:59,Desktop,"Aguilarside, Macedonia"
2c32b85d-9dd1-4fa4-b94d-2f819531b5a0,cd984fa0-239b-4b8c-afa0-90aa6b4aeb2f,4b43b97d-aac1-48e4-99ee-fbaf7ff24d32,impression,2025-03-26 17:23:33,Desktop,"Ashleyhaven, United Arab Emirates"
7edf3286-0d0c-4831-b7b6-c519478cc588,04d8a2e1-d555-4360-8a20-dd3bc0392d7e,d3159f26-c95e-4e23-9719-a86e31c564ca,click,2024-08-05 23:34:04,Desktop,"Port Monicaburgh, Haiti"
9ad42b89-9a2b-47e9-90b3-2fc2043b3619,a0d83604-d3ba-4815-8eb2-617a6c22dccb,,impression,2023-05-19 06:04:55,Desktop,"Ashleyhaven, United Arab Emirates"
ef708bb9-3802-4db6-a46e-04afc18d7c63,c532c198-3aa4-49d1-98e6-5e76be062384,,impression,2023-10-19 04:12:26,Mobile,"South Michael, Croatia"
441e4dc8-1a52-4e34-af39-14363d75da52,0ac10d29-d319-4b66-aa6c-b5af2817b125,245af9a9-9fe9-4ace-9f03-6b2c32967873,impression,2024-10-09 09:23:48,Tablet,"Priceborough, Costa Rica"
fd7bd243-5c2e-4a9d-9a52-0dca0a6a53f5,048d9066-08ce-4a4f-833f-caffc9b4e755,9de5c8d9-5744-4ae3-8832-d70d1710e85c,impression,2024-08-29 14:31:55,Mobile,"Sotoburgh, Northern Mariana Islands"
81d0cbab-2087-4d22-98b3-b572b0cd65e4,39002358-b02f-4272-a0fc-88fc9aba5163,e4b35d56-c5e4-441a-9052-a32d269bcdbc,impression,2023-07-24 01:40:35,Tablet,"Jamesville, Estonia"
80c14d7e-02d1-41b6-b6e7-3a2f6df87a05,5ca1d111-e1da-4627-b43e-3d472a0d2fb6,,click,2023-04-24 20:03:48,Mobile,"Deborahburgh, Venezuela"
fb901f9d-f31c-4d8d-96ac-9e4a7efa32f0,d8fea50b-e506-4898-ba55-630733973100,e94281b4-4084-40d1-b610-943d38062781,click,2023-08-25 11:13:51,Mobile,"Carrshire, Brazil"
707437f0-668c-47c6-8809-4794ad6a7917,0c4c2128-78dd-47ee-85c7-71fbc5d6b780,,impression,2024-08-17 01:56:27,Desktop,"Lake Kristenmouth, Andorra"
8655339e-3058-4455-ab47-4beecbc936c1,afa88316-65c9-4be4-98ba-7c8fb683314a,2e2d0086-b96e-434b-bbf0-ea3ce8d637e7,impression,2023-05-22 11:33:40,Mobile,"Samanthashire, Belize"
1eeff59c-84cc-48f6-a4a4-bd1d592b4f1f,81564c64-dfc9-47ba-aaf5-5cd49194732b,78328c63-f595-44db-9bc3-8a50b4950f88,click,2025-03-16 08:24:18,Tablet,"Port Melanieport, Costa Rica"
e95796ee-938f-410e-8ac6-d95a9cdec5cd,f387f113-c370-4150-82ff-949f96c48d76,4d6905c9-3e8b-4503-be53-6eddd0be0403,conversion,2023-12-08 09:27:35,Mobile,"South Neil, Kyrgyz Republic"
7e2fc6e7-cc69-43f9-ab1f-f57000280516,9d0f38c1-5c18-4951-a5d5-c084e896f3e0,9de5c8d9-5744-4ae3-8832-d70d1710e85c,impression,2025-01-10 03:57:52,Tablet,"Jamesville, Estonia"
b66b079e-c637-4576-b57f-4e30769d026d,4a7a735e-2220-486f-aaf1-28493ac5c891,4a578023-bab8-40cd-bf9f-04539df65432,impression,2024-12-20 03:51:47,Mobile,"Sotoburgh, Northern Mariana Islands"
cfd4126c-486d-4864-a160-f4488460c82a,c742a6e5-ffca-4997-bb50-54dd7feddb93,d0d79452-f395-495f-a89e-8850fd6c39dc,impression,2023-06-28 05:56:07,Tablet,"West Robertland, Brazil"
ba97b1ec-f2cb-4d6e-ae1b-06be66c2ba8d,5c2c7b63-b305-4829-978b-2bc5315b764b,,impression,2024-04-02 00:10:25,Tablet,"Mccormickland, Kiribati"
422f64fb-bef2-48d3-a42b-e499b6f5f926,5a7b0798-0584-4d10-809a-e5925d821e2b,ec44434b-f004-4c87-9bd0-5134f081ed76,click,2024-07-31 10:21:11,Mobile,"Aguilarside, Macedonia"
7a381e89-2bc5-4a20-b5b2-1b0aa55fce0d,231d5db7-7354-4fd6-b52b-f8ddb14200bc,5a2d4cec-4f92-4fc7-9a74-68be6878bfec,impression,2023-08-24 06:09:26,Mobile,"Ashleyhaven, United Arab Emirates"
d713e366-3509-494c-8702-d0952455d80c,697e4ecf-df90-4027-9a7c-4369da0aeec9,4ca79f24-eaba-445e-86d0-d2e164ebde23,impression,2025-01-21 12:22:10,Desktop,"East Sydneychester, Uruguay"
c683b5dc-76ec-4b99-a1b5-6007ae75c987,1fba59a0-7f7c-4108-8ec4-d1724832cb62,,impression,2024-07-15 18:06:26,Mobile,"Jeffreyport, Chile"
3fbc55fa-4a6a-4107-aa81-8f976855cff9,dd96bef8-2c3d-4448-a8b7-5d50dfe0156d,,impression,2023-06-02 08:31:58,Mobile,"North Jasonland, Bulgaria"
98251b0c-09f9-43b6-872a-8f1820df5636,09710a73-b295-4915-bebe-3a478545c1eb,6adc23b3-a9be-4d9e-b7c9-07398ff864d0,impression,2025-01-07 21:10:36,Desktop,"Ashleyhaven, United Arab Emirates"
8ef1a9e3-63d4-43c7-9f42-4686ddcc4e38,59f6e13d-ad16-4e95-a3ba-33e611c6ab2f,25b8dccd-134b-4455-87a0-233e0a9c7c4a,impression,2025-01-07 15:01:45,Tablet,"New Michaelview, Nauru"
0042c128-5074-4b33-a47b-9ebc438f9546,a0369e4b-619c-4a3c-b6bc-b3af165ed78e,71b49629-8571-4e01-a5f4-2c096dbf8f61,impression,2023-07-05 06:26:02,Tablet,"Brooksland, Norfolk Island"
ca118f05-3c8a-479c-aae0-44c884b3da29,fa386c8a-f25c-4eb0-9e41-0f7e1dd8afd0,,click,2023-07-11 08:44:24,Desktop,"New Greg, Cayman Islands"
e29bc706-1a20-422d-9995-d555c5e23169,86fad0ad-1729-4114-a813-860d2b31b590,8b00f01b-7d76-43f9-9f93-81c0e7ef4d7b,impression,2024-05-03 19:42:11,Tablet,"South Neil, Kyrgyz Republic"
9f572d36-8da2-4e90-a0ab-bf54aabf2dee,eb2411f4-6ba2-47bf-abb8-f8899fd1bb0d,90714294-26c9-4a4f-9e2a-9b860b4e90d3,click,2024-07-18 19:27:33,Desktop,"Johnstad, Papua New Guinea"
de33980b-2b16-4d01-9161-76b8f702491c,07394494-3f73-4d5d-a36c-17e8786bf0bf,099b4991-61a0-4fde-8ab9-d5ed172412f2,impression,2024-12-24 09:58:57,Desktop,"New Dannyside, Swaziland"
d819b642-084f-4d63-98df-41c80f23b4ba,2c9e88a9-020a-4a0b-8d49-a8b1ce11277b,8e8949e1-f862-4f3b-95a6-b91a8a45e310,click,2024-08-03 20:25:27,Desktop,"North Jasonland, Bulgaria"
64659837-0d68-4fbd-9ae8-4bdcd05530d4,2eb5e29d-ad9d-443e-b329-33307bff15fc,7f0c200d-f542-4e4d-841b-268e1800c938,impression,2023-10-02 00:02:47,Tablet,"Chambersberg, Norfolk Island"
38c755e2-f0f2-4f78-86a6-0c5ffa157b23,b4daf548-283f-498f-87bb-886cf8c27815,486df5a7-79b5-4ba1-912f-9cc92d8c56ff,impression,2023-06-01 16:44:03,Desktop,"Port Kathleenport, Antigua and Barbuda"
e4b63265-7041-4e40-b56b-da51d9a67b3c,ab4e1a24-5c16-47e2-b465-9ab9a1ba7983,,impression,2024-12-28 12:22:38,Desktop,"Danielshire, Cook Islands"
a2434f6f-2039-4347-a5e5-9ac8674d755b,b360edd2-d9df-44a1-81c6-544e1289ebc8,,impression,2023-09-18 01:46:52,Desktop,"Johnberg, Saint Barthelemy"
222b64ac-dfb6-4279-95d8-22e4bae92113,4551fbdb-60bb-4df7-8789-cec3ad203690,a4be0cc8-ce5b-403d-ba55-66c32df171dc,impression,2024-03-09 17:26:03,Tablet,"Ortizfort, Israel"
c46921f3-8803-48c0-949f-db41ba2d5e37,00597138-8dc0-431c-b577-6738ea70be5d,ba4dc723-d7ef-4552-94a5-b14d410de0f6,conversion,2023-12-31 16:48:28,Desktop,"North Jasonland, Bulgaria"
95ffa14c-c54a-45ad-b958-790e668885b1,5f02b1a2-22af-48e6-856f-ad0c7434165c,,impression,2025-01-03 00:07:30,Mobile,"Barnesberg, Montserrat"
682d1832-6b91-4843-b2a6-66e617d606c9,67dd52e4-33b8-4938-8019-da35eec600d1,6da7b2b6-7c49-4cac-b81b-4c0166309d40,impression,2025-01-21 22:30:23,Desktop,"Jamesville, Estonia"
8b627a23-9b72-4f94-a333-09e60495f27b,64d3bd4c-9d54-4477-9250-c28886dc9e29,,impression,2024-11-06 20:15:32,Tablet,"Kramerton, Aruba"
4cac2f3e-e7e3-4793-9f14-3aeaa52543b6,0e6214dd-6086-4c57-a2ac-de9bb3b88afc,1205ba1b-0844-407d-afbb-5caffe78f307,click,2024-09-21 14:31:44,Tablet,"Fosterborough, Korea"
bba8ae81-4efc-42a7-bf8d-b59b543c21bb,ea1401fb-dc9f-46d0-8a40-5dfa812c9afc,0dca1fb8-072f-4b07-a368-e73ee4b3940f,impression,2024-02-19 22:15:37,Desktop,"Hendersonfort, Norfolk Island"
e2bb1ae0-1f20-487f-a028-ece4671b0d4f,34406af5-1b29-4d25-9783-f18f0a94271d,,impression,2023-12-21 12:27:14,Desktop,"Erikview, Bermuda"
6e0cad21-c75b-4a39-976e-b4d2e7957cdd,6d860d94-ed7f-4605-a7fa-bb8515016a6c,958d5d9e-664c-4568-b76f-17608dab6f73,impression,2023-07-16 12:11:50,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
2d5db1cf-4db3-4255-a68f-88e59d2f031f,a7d8b8ec-edbc-44eb-9e75-bd081d47d2d1,a62b3a5f-d464-476d-b162-22330081cbd9,impression,2024-09-26 00:36:30,Tablet,"Bensonfort, Barbados"
dfba24ce-a0de-4b04-b61d-05bea8084987,9368a40f-af78-4827-91b3-88572a3ed415,06a0e4a1-4d05-49c4-8141-26df29b57229,impression,2024-07-04 01:04:47,Mobile,"Rodriguezfort, Northern Mariana Islands"
e8150356-245e-4f93-afa5-c6d8f8a98114,f644d6f2-b830-4606-a008-aa2f9cf6252b,ddfb4e79-60ef-463f-91b9-d19ec17a810b,impression,2024-06-10 16:18:24,Tablet,"Aguilarside, Macedonia"
bf753330-216d-44d5-a9fa-51be382fb7fe,e3af5073-ea0f-4c86-81d7-27fdfd85e006,ced70348-abc6-43ec-99f3-f3df4731dc3d,impression,2023-07-29 08:16:56,Tablet,"West Nancy, Antigua and Barbuda"
6f0dc66a-7a48-4366-befa-dcab021780ae,154c32f0-e967-4119-b980-619dbbd0fee1,bff8492e-30b3-484b-8931-675b6a8c953b,click,2023-12-19 11:08:47,Tablet,"South Diana, Romania"
d2fc51d8-19de-4338-bc04-fdb2f6f26677,dd3cceb5-969b-446c-9ea7-5a18dd3b0cc6,1b5bb247-a9ea-486b-9f8d-74ac6d1d5c11,impression,2025-01-22 08:24:27,Desktop,"Michaelmouth, Nicaragua"
05e73ea4-3908-4963-884c-27be2dff60a3,80d835a2-b3e7-4741-9801-78b24d6f22cd,,impression,2024-12-19 16:45:48,Desktop,"Port Megan, India"
d1268188-e8ef-476d-b5ff-fdc241ed6639,df2a3ac1-d145-45be-8362-695f4e161d3c,71be0cf3-a84b-446f-b7b3-ca2d8be59d32,impression,2023-09-26 07:12:22,Mobile,"Deborahburgh, Venezuela"
badb08b9-347f-4db2-8606-b7709863f6b7,2eee7b33-8db8-468a-a0af-5edd39ee3e23,1e0acdb2-3f3d-404e-a6a1-5a53871341e5,impression,2024-11-27 06:31:01,Desktop,"Johnstad, Papua New Guinea"
